"Index","AAPL","NFLX","AMZN","K","O","PG","TSM","V"
"2010-09-01",7.55864810943604,19.2728576660156,6.62449979782104,30.0236434936523,17.2109031677246,39.9336814880371,6.4509105682373,15.9681987762451
"2010-09-02",7.61420822143555,19.7142868041992,6.76049995422363,30.0958518981934,17.3755130767822,40.1139755249023,6.37683963775635,16.2964763641357
"2010-09-03",7.8134937286377,19.7828578948975,6.9394998550415,30.3305110931396,17.3755130767822,40.2608947753906,6.5788516998291,16.4142055511475
"2010-09-07",7.78450727462769,20.2557144165039,6.86100006103516,30.1259441375732,16.9897232055664,40.1607360839844,6.39703893661499,16.1878051757812
"2010-09-08",7.93880128860474,20.8571434020996,6.95699977874756,30.4207668304443,17.0617485046387,40.3143119812012,6.41050863265991,15.5199127197266
"2010-09-09",7.94332981109619,20.8114280700684,7.01900005340576,30.6193180084229,16.938289642334,40.2608947753906,6.40377378463745,15.1191835403442
"2010-09-10",7.95359706878662,20.8799991607666,7.12200021743774,30.8479480743408,17.0103034973145,40.3343467712402,6.38357400894165,15.415771484375
"2010-09-13",8.06320285797119,21.1342868804932,7.25349998474121,30.872013092041,17.3395004272461,40.3877868652344,6.63945531845093,14.8248624801636
"2010-09-14",8.09400177001953,20.9500007629395,7.28749990463257,30.5110130310059,17.4629497528076,40.4946212768555,6.68658971786499,15.1961631774902
"2010-09-15",8.15922546386719,20.4457149505615,7.27250003814697,30.6854972839355,17.5349617004395,40.8084831237793,6.65292263031006,15.6059474945068
"2010-09-16",8.3509578704834,20.0714282989502,7.4064998626709,30.6734657287598,17.3755130767822,40.8084831237793,6.70679187774658,15.4814329147339
"2010-09-17",8.31472969055176,20.0657138824463,7.41599988937378,30.4327926635742,17.4526596069336,40.7150001525879,6.67312288284302,15.5063323974609
"2010-09-20",8.5520544052124,20.4128570556641,7.56500005722046,30.5771999359131,17.8538722991943,41.0221748352051,6.78086185455322,15.9183902740479
"2010-09-21",8.56835842132568,21.0285701751709,7.53649997711182,30.3004283905029,17.5503883361816,41.082275390625,6.66638994216919,15.8346071243286
"2010-09-22",8.68853569030762,22.418571472168,7.59149980545044,30.5471038818359,17.4012298583984,41.2625770568848,6.5990514755249,15.9885702133179
"2010-09-23",8.72386264801025,22.9242858886719,7.64249992370605,30.4207668304443,17.2263336181641,40.8819389343262,6.50478029251099,16.0700778961182
"2010-09-24",8.82652378082275,23.1728572845459,8.03649997711182,30.6854972839355,17.3909378051758,41.1623992919922,6.72025871276855,16.3847732543945
"2010-09-27",8.79149913787842,23.5699996948242,7.9685001373291,30.4508438110352,17.2314872741699,40.7617416381836,6.65965747833252,16.5274105072021
"2010-09-28",8.66166400909424,23.1228561401367,7.9850001335144,30.4809303283691,17.3960876464844,40.481258392334,6.79433012008667,16.5885372161865
"2010-09-29",8.67706203460693,24.3757133483887,7.94950008392334,30.456859588623,17.4498100280762,40.2341804504395,6.92227172851562,16.8466377258301
"2010-09-30",8.56775951385498,23.165714263916,7.85300016403198,30.3906726837158,17.4188098907471,40.0472106933594,6.82799768447876,16.8126773834229
"2010-10-01",8.53061866760254,22.0942859649658,7.6855001449585,30.6313438415527,17.5479583740234,40.1740837097168,6.90206956863403,16.5998554229736
"2010-10-04",8.4134635925293,22.3414287567139,7.76949977874756,30.4327926635742,17.6667671203613,40.0405197143555,6.87513399124146,16.5817413330078
"2010-10-05",8.72446727752686,22.3085708618164,8.04349994659424,30.4688892364502,17.7287578582764,40.6148223876953,7.00980997085571,16.9779434204102
"2010-10-06",8.73201465606689,21.4671421051025,7.76999998092651,30.3786373138428,17.7339305877686,40.6482009887695,6.93573951721191,16.80588722229
